epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
98,999.977,1.55528,68.9287,0.01024,0.28552,0.125,0.14869,0.14333,1.67159,43.4697,0.01504,0.000549366,0.000549366,0.000549366
99,1008.49,1.55528,68.9287,0.01024,0.28552,0.125,0.14869,0.14333,1.67159,43.4697,0.01504,0.000552336,0.000552336,0.000552336
100,1016.98,1.55528,68.9287,0.01024,0.28552,0.125,0.14869,0.14333,1.67159,43.4697,0.01504,0.00055525,0.00055525,0.00055525
101,1025.35,1.55528,68.9287,0.01024,0.28552,0.125,0.14869,0.14333,1.67159,43.4697,0.01504,0.00055811,0.00055811,0.00055811
102,1033.91,1.55528,68.9287,0.01024,0.28552,0.125,0.14869,0.14333,1.67159,43.4697,0.01504,0.000555361,0.000555361,0.000555361
103,1042,1.55528,68.9287,0.01024,0.28552,0.125,0.14869,0.14333,1.67159,43.4697,0.01504,0.000552612,0.000552612,0.000552612
104,1050.78,1.55528,68.9287,0.01024,0.28552,0.125,0.14869,0.14333,1.67159,43.4697,0.01504,0.000549863,0.000549863,0.000549863
105,1059.73,1.55528,68.9287,0.01024,0.28552,0.125,0.14869,0.14333,1.67159,43.4697,0.01504,0.000547114,0.000547114,0.000547114
106,1068.52,1.55528,68.9287,0.01024,0.28552,0.125,0.14869,0.14333,1.67159,43.4697,0.01504,0.000544365,0.000544365,0.000544365
107,1077.06,1.55528,68.9287,0.01024,0.28552,0.125,0.14869,0.14333,1.67159,43.4697,0.01504,0.000541617,0.000541617,0.000541617
108,1085.39,1.55528,68.9287,0.01024,0.28552,0.125,0.14869,0.14333,1.67159,43.4697,0.01504,0.000538868,0.000538868,0.000538868
109,1093.78,1.55528,68.9287,0.01024,0.28552,0.125,0.14869,0.14333,1.67159,43.4697,0.01504,0.000536119,0.000536119,0.000536119
110,1102.42,1.55528,68.9287,0.01024,0.28552,0.125,0.14869,0.14333,1.67159,43.4697,0.01504,0.00053337,0.00053337,0.00053337
111,1110.85,1.55528,68.9287,0.01024,0.28552,0.125,0.14869,0.14333,1.67159,43.4697,0.01504,0.000530621,0.000530621,0.000530621
112,1120.41,1.55528,68.9287,0.01024,0.28552,0.125,0.14869,0.14333,1.67159,43.4697,0.01504,0.000527872,0.000527872,0.000527872
113,1129.57,1.55528,68.9287,0.01024,0.28552,0.125,0.14869,0.14333,1.67159,43.4697,0.01504,0.000525123,0.000525123,0.000525123
114,1138,1.55528,68.9287,0.01024,0.28552,0.125,0.14869,0.14333,1.67159,43.4697,0.01504,0.000522374,0.000522374,0.000522374
115,1146.18,1.55528,68.9287,0.01024,0.28552,0.125,0.14869,0.14333,1.67159,43.4697,0.01504,0.000519625,0.000519625,0.000519625
116,1154.7,1.55528,68.9287,0.01024,0.28552,0.125,0.14869,0.14333,1.67159,43.4697,0.01504,0.000516877,0.000516877,0.000516877
117,1163.51,1.55528,68.9287,0.01024,0.28552,0.125,0.14869,0.14333,1.67159,43.4697,0.01504,0.000514128,0.000514128,0.000514128
118,1172.42,1.55528,68.9287,0.01024,0.28552,0.125,0.14869,0.14333,1.67159,43.4697,0.01504,0.000511379,0.000511379,0.000511379
119,1181.56,1.55528,68.9287,0.01024,0.28552,0.125,0.14869,0.14333,1.67159,43.4697,0.01504,0.00050863,0.00050863,0.00050863
120,1190.06,1.55528,68.9287,0.01024,0.28552,0.125,0.14869,0.14333,1.67159,43.4697,0.01504,0.000505881,0.000505881,0.000505881
121,1198.72,1.55528,68.9287,0.01024,0.28552,0.125,0.14869,0.14333,1.67159,43.4697,0.01504,0.000503132,0.000503132,0.000503132
122,1207,1.55528,68.9287,0.01024,0.28552,0.125,0.14869,0.14333,1.67159,43.4697,0.01504,0.000500383,0.000500383,0.000500383
123,1215.76,1.55528,68.9287,0.01024,0.28552,0.125,0.14869,0.14333,1.67159,43.4697,0.01504,0.000497634,0.000497634,0.000497634
124,1224.95,1.55528,68.9287,0.01024,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000494885,0.000494885,0.000494885
125,1233.22,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000492136,0.000492136,0.000492136
126,1241.91,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000489387,0.000489387,0.000489387
127,1250.04,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000486639,0.000486639,0.000486639
128,1258.45,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.00048389,0.00048389,0.00048389
129,1266.7,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000481141,0.000481141,0.000481141
130,1275.27,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000478392,0.000478392,0.000478392
131,1283.76,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000475643,0.000475643,0.000475643
132,1292.42,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000472894,0.000472894,0.000472894
133,1301.61,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000470145,0.000470145,0.000470145
134,1309.64,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000467396,0.000467396,0.000467396
135,1318.77,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000464647,0.000464647,0.000464647
136,1327.65,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000461898,0.000461898,0.000461898
