epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,124.239,1.53348,85.6758,0.00994,0.00513,0.25,0.01272,0.00528,1.72325,48.7859,0.01468,9.87725e-05,9.87725e-05,9.87725e-05
14,134.666,1.53348,85.6758,0.00994,0.00513,0.25,0.01272,0.00528,1.72325,48.7859,0.01468,0.000106896,0.000106896,0.000106896
15,143.886,1.53348,85.6758,0.00994,0.00513,0.25,0.01272,0.00528,1.72325,48.7859,0.01468,0.000115004,0.000115004,0.000115004
16,153.685,1.53348,85.6758,0.00994,0.00513,0.25,0.01272,0.00528,1.72325,48.7859,0.01468,0.000123094,0.000123094,0.000123094
17,163.193,1.53348,85.6758,0.00994,0.00513,0.25,0.01272,0.00528,1.72325,48.7859,0.01468,0.000131169,0.000131169,0.000131169
18,172.79,1.53348,85.6758,0.00994,0.00513,0.25,0.01272,0.00528,1.72325,48.7859,0.01468,0.000139227,0.000139227,0.000139227
19,182.57,1.53348,85.6758,0.00994,0.00513,0.25,0.01272,0.00528,1.72325,48.7859,0.01468,0.000147268,0.000147268,0.000147268
20,192.648,1.53348,85.6758,0.00994,0.00513,0.25,0.01272,0.00528,1.72325,48.7859,0.01468,0.000155293,0.000155293,0.000155293
21,202.214,1.53348,85.6758,0.00994,0.00513,0.25,0.01272,0.00528,1.72325,48.7859,0.01468,0.000163301,0.000163301,0.000163301
22,212.228,1.53348,85.6758,0.00994,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000171293,0.000171293,0.000171293
23,222.066,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000179269,0.000179269,0.000179269
24,233.145,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000187227,0.000187227,0.000187227
25,245.526,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.00019517,0.00019517,0.00019517
26,255.976,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000203096,0.000203096,0.000203096
27,266.012,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000211005,0.000211005,0.000211005
28,275.979,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000218898,0.000218898,0.000218898
29,285.99,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000226775,0.000226775,0.000226775
30,296.506,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000234635,0.000234635,0.000234635
31,306.263,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000242478,0.000242478,0.000242478
32,316.096,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000250305,0.000250305,0.000250305
33,325.844,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000258115,0.000258115,0.000258115
34,335.678,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000265909,0.000265909,0.000265909
35,345.39,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000273687,0.000273687,0.000273687
36,354.817,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000281448,0.000281448,0.000281448
37,364.23,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000289192,0.000289192,0.000289192
38,374.597,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.00029692,0.00029692,0.00029692
39,384.211,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000304632,0.000304632,0.000304632
40,393.704,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000312327,0.000312327,0.000312327
41,403.756,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000320005,0.000320005,0.000320005
42,413.435,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000327667,0.000327667,0.000327667
43,423.185,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000335313,0.000335313,0.000335313
44,432.884,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000342942,0.000342942,0.000342942
45,443.591,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000350554,0.000350554,0.000350554
46,453.272,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.00035815,0.00035815,0.00035815
47,463.023,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.00036573,0.00036573,0.00036573
48,472.792,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000373293,0.000373293,0.000373293
49,482.271,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.00038084,0.00038084,0.00038084
50,493.33,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.00038837,0.00038837,0.00038837
51,503.449,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000395883,0.000395883,0.000395883
52,513.1,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.00040338,0.00040338,0.00040338
53,522.432,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000410861,0.000410861,0.000410861
54,532.54,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000418325,0.000418325,0.000418325
55,542.137,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000425773,0.000425773,0.000425773
56,552.171,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000433204,0.000433204,0.000433204
57,562.003,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000440618,0.000440618,0.000440618
58,572.326,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000448016,0.000448016,0.000448016
59,581.992,1.53127,83.1838,0.01045,0.06897,0.3125,0.10646,0.04192,1.72728,47.0204,0.01549,0.000455398,0.000455398,0.000455398
60,591.745,1.53127,83.1838,0.01045,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000462763,0.000462763,0.000462763
61,601.454,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000470112,0.000470112,0.000470112
62,610.239,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000477444,0.000477444,0.000477444
63,618.639,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.00048476,0.00048476,0.00048476
64,626.765,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000492059,0.000492059,0.000492059
65,636.011,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000499342,0.000499342,0.000499342
66,644.563,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000506608,0.000506608,0.000506608
67,653.728,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000513857,0.000513857,0.000513857
68,662.147,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000521091,0.000521091,0.000521091
69,670.613,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000528307,0.000528307,0.000528307
70,679.367,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000535507,0.000535507,0.000535507
71,687.929,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000542691,0.000542691,0.000542691
72,696.003,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000549858,0.000549858,0.000549858
73,704.558,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000557009,0.000557009,0.000557009
74,712.954,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000564143,0.000564143,0.000564143
75,721.966,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000571261,0.000571261,0.000571261
76,731.051,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000578362,0.000578362,0.000578362
77,739.441,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000585447,0.000585447,0.000585447
78,747.989,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000592515,0.000592515,0.000592515
79,756.684,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000599567,0.000599567,0.000599567
80,765.269,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000606602,0.000606602,0.000606602
81,774.348,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000613621,0.000613621,0.000613621
82,782.988,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000620623,0.000620623,0.000620623
83,792.209,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000627609,0.000627609,0.000627609
84,800.872,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000634578,0.000634578,0.000634578
85,809.311,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000641531,0.000641531,0.000641531
86,817.444,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000648468,0.000648468,0.000648468
87,825.773,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000655387,0.000655387,0.000655387
88,834.2,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000662291,0.000662291,0.000662291
89,842.765,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000669178,0.000669178,0.000669178
90,854.232,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000676048,0.000676048,0.000676048
91,863.903,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000682902,0.000682902,0.000682902
92,873.452,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000689739,0.000689739,0.000689739
93,883.442,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.00069656,0.00069656,0.00069656
94,892.464,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000703364,0.000703364,0.000703364
95,901.331,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000710152,0.000710152,0.000710152
96,910.084,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000716924,0.000716924,0.000716924
97,918.708,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000723678,0.000723678,0.000723678
98,927.346,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000730417,0.000730417,0.000730417
99,935.716,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000737139,0.000737139,0.000737139
100,944.059,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000743844,0.000743844,0.000743844
101,952.256,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000750533,0.000750533,0.000750533
102,961.111,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000749708,0.000749708,0.000749708
103,970.058,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000748884,0.000748884,0.000748884
104,979.362,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000748059,0.000748059,0.000748059
105,987.932,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000747234,0.000747234,0.000747234
106,996.44,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.00074641,0.00074641,0.00074641
107,1005.01,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000745585,0.000745585,0.000745585
108,1013.77,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.00074476,0.00074476,0.00074476
109,1022.61,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000743936,0.000743936,0.000743936
110,1031.04,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000743111,0.000743111,0.000743111
111,1039.4,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000742286,0.000742286,0.000742286
112,1048.04,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000741462,0.000741462,0.000741462
113,1056.18,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000740637,0.000740637,0.000740637
114,1064.45,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000739812,0.000739812,0.000739812
115,1072.63,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000738988,0.000738988,0.000738988
116,1081.19,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000738163,0.000738163,0.000738163
117,1089.7,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000737338,0.000737338,0.000737338
118,1097.79,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000736514,0.000736514,0.000736514
119,1106.62,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000735689,0.000735689,0.000735689
120,1115.42,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000734864,0.000734864,0.000734864
121,1123.93,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.00073404,0.00073404,0.00073404
122,1132.43,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.000733215,0.000733215,0.000733215
123,1141.88,1.69816,66.7228,0.01122,0.61599,0.25,0.26948,0.15278,1.5339,42.572,0.01125,0.00073239,0.00073239,0.00073239
124,1151.14,1.69816,66.7228,0.01122,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000731566,0.000731566,0.000731566
125,1159.37,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000730741,0.000730741,0.000730741
126,1167.44,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000729916,0.000729916,0.000729916
127,1176.36,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000729092,0.000729092,0.000729092
128,1184.43,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000728267,0.000728267,0.000728267
129,1192.51,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000727442,0.000727442,0.000727442
130,1200.89,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000726618,0.000726618,0.000726618
131,1209.54,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000725793,0.000725793,0.000725793
132,1218.12,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000724968,0.000724968,0.000724968
133,1226.45,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000724144,0.000724144,0.000724144
134,1234.55,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000723319,0.000723319,0.000723319
135,1242.8,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000722494,0.000722494,0.000722494
136,1251,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.00072167,0.00072167,0.00072167
137,1259.53,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000720845,0.000720845,0.000720845
138,1268.36,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.00072002,0.00072002,0.00072002
139,1276.61,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000719196,0.000719196,0.000719196
140,1284.8,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000718371,0.000718371,0.000718371
141,1293.09,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000717546,0.000717546,0.000717546
142,1301.58,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000716722,0.000716722,0.000716722
143,1310.03,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000715897,0.000715897,0.000715897
144,1318.27,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000715072,0.000715072,0.000715072
145,1326.58,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000714248,0.000714248,0.000714248
146,1334.39,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000713423,0.000713423,0.000713423
147,1342.63,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000712598,0.000712598,0.000712598
148,1351.1,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000711774,0.000711774,0.000711774
149,1359.27,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000710949,0.000710949,0.000710949
150,1367.69,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000710124,0.000710124,0.000710124
151,1375.91,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000709299,0.000709299,0.000709299
152,1384.14,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000708475,0.000708475,0.000708475
153,1392.67,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.00070765,0.00070765,0.00070765
154,1400.67,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000706825,0.000706825,0.000706825
155,1409.12,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000706001,0.000706001,0.000706001
156,1417.5,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000705176,0.000705176,0.000705176
157,1425.65,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000704351,0.000704351,0.000704351
158,1434.07,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000703527,0.000703527,0.000703527
159,1442.31,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000702702,0.000702702,0.000702702
160,1451.06,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000701877,0.000701877,0.000701877
161,1459.33,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000701053,0.000701053,0.000701053
162,1467.83,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000700228,0.000700228,0.000700228
163,1476.18,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000699403,0.000699403,0.000699403
164,1484.74,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000698579,0.000698579,0.000698579
165,1492.74,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000697754,0.000697754,0.000697754
166,1501.06,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000696929,0.000696929,0.000696929
167,1510.48,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000696105,0.000696105,0.000696105
168,1518.47,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.00069528,0.00069528,0.00069528
169,1526.69,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000694455,0.000694455,0.000694455
170,1534.93,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000693631,0.000693631,0.000693631
171,1543.25,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000692806,0.000692806,0.000692806
172,1551.15,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000691981,0.000691981,0.000691981
173,1559.74,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000691157,0.000691157,0.000691157
174,1568.11,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000690332,0.000690332,0.000690332
175,1576.59,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000689507,0.000689507,0.000689507
176,1585.16,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000688683,0.000688683,0.000688683
177,1593.36,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000687858,0.000687858,0.000687858
178,1601.78,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000687033,0.000687033,0.000687033
179,1610.19,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000686209,0.000686209,0.000686209
180,1618.49,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000685384,0.000685384,0.000685384
181,1626.91,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000684559,0.000684559,0.000684559
182,1635.58,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000683735,0.000683735,0.000683735
183,1643.78,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.00068291,0.00068291,0.00068291
184,1651.82,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000682085,0.000682085,0.000682085
185,1660.46,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000681261,0.000681261,0.000681261
186,1668.77,1.9441,61.0227,0.01093,0.45559,0.25,0.18503,0.11741,1.81595,42.8246,0.01553,0.000680436,0.000680436,0.000680436
