epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,6173.86,0.60582,2.75479,0.01072,0.29855,0.18789,0.20086,0.09872,0.59305,7.03516,0.01486,0.000130805,0.000130805,0.000130805
34,6340.54,0.78213,3.10065,0.01564,0.36019,0.14005,0.21695,0.10331,0.61367,7.18852,0.01526,0.000123736,0.000123736,0.000123736
35,6510.19,0.7144,2.59749,0.01152,0.48116,0.1859,0.18338,0.09777,0.64665,6.70884,0.01655,0.000116668,0.000116668,0.000116668
36,6729.09,0.71289,2.99812,0.01269,0.61382,0.21448,0.25026,0.1082,0.63081,6.44631,0.01665,0.000109599,0.000109599,0.000109599
37,6947.96,0.74007,2.64275,0.01331,0.63686,0.25,0.29325,0.11797,0.6309,6.22305,0.0173,0.00010253,0.00010253,0.00010253
38,7159.7,0.67975,2.66663,0.01317,0.60213,0.25,0.28319,0.12127,0.62975,6.36483,0.01744,9.54618e-05,9.54618e-05,9.54618e-05
39,7360.89,0.66,2.55105,0.01233,0.60952,0.25,0.30645,0.13235,0.60237,6.5031,0.01507,8.83932e-05,8.83932e-05,8.83932e-05
40,7545.19,0.61743,2.45577,0.0129,0.61922,0.25,0.31264,0.13409,0.58725,6.61132,0.01431,8.13246e-05,8.13246e-05,8.13246e-05
41,7727.29,0.6188,4.31143,0.02067,0.506,0.27357,0.24651,0.11738,0.6083,7.99898,0.0157,7.4256e-05,7.4256e-05,7.4256e-05
42,7895.59,0.54535,4.27918,0.01704,0.54195,0.25,0.24601,0.12007,0.61867,8.16508,0.01634,6.71874e-05,6.71874e-05,6.71874e-05
43,8071.35,0.62488,4.35876,0.01823,0.56273,0.26,0.25523,0.11191,0.65429,8.2822,0.01721,6.01188e-05,6.01188e-05,6.01188e-05
44,8236.45,0.57932,4.0684,0.01908,0.53381,0.26,0.25534,0.1156,0.64631,8.09236,0.017,5.30502e-05,5.30502e-05,5.30502e-05
45,8397.77,0.55722,3.99658,0.01616,0.72189,0.2,0.2504,0.11615,0.66827,7.69741,0.0178,4.59816e-05,4.59816e-05,4.59816e-05
46,8545.37,0.54125,4.12218,0.01744,0.72426,0.2,0.24346,0.11704,0.68214,7.83822,0.01865,3.8913e-05,3.8913e-05,3.8913e-05
47,8690.29,0.57963,3.83344,0.0183,0.51205,0.26,0.25182,0.11094,0.72369,7.51351,0.0202,3.18444e-05,3.18444e-05,3.18444e-05
48,8838.08,0.51995,4.04729,0.01366,0.52382,0.26,0.25873,0.11681,0.74353,7.21985,0.02063,2.47758e-05,2.47758e-05,2.47758e-05
49,8984.93,0.54406,4.02083,0.01606,0.54068,0.29662,0.27898,0.12755,0.726,7.61011,0.02036,1.77072e-05,1.77072e-05,1.77072e-05
50,9133.19,0.55968,4.02323,0.01792,0.53381,0.31,0.28635,0.12879,0.65371,7.47501,0.01827,1.06386e-05,1.06386e-05,1.06386e-05
