epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,677.168,1.21492,22.294,0.01148,0.61836,0.375,0.53142,0.25939,1.69759,22.0371,0.01855,0.00052312,0.00052312,0.00052312
37,696.15,1.21492,22.294,0.01148,0.61836,0.375,0.53142,0.25939,1.69759,22.0371,0.01855,0.000535849,0.000535849,0.000535849
38,714.962,1.21492,22.294,0.01148,0.61836,0.375,0.53142,0.25939,1.69759,22.0371,0.01855,0.000548468,0.000548468,0.000548468
39,734.366,1.21492,22.294,0.01148,0.61836,0.375,0.53142,0.25939,1.69759,22.0371,0.01855,0.000560977,0.000560977,0.000560977
40,752.878,1.21492,22.294,0.01148,0.61836,0.375,0.53142,0.25939,1.69759,22.0371,0.01855,0.000573376,0.000573376,0.000573376
41,771.661,1.21492,22.294,0.01148,0.61836,0.375,0.53142,0.25939,1.69759,22.0371,0.01855,0.000585666,0.000585666,0.000585666
42,789.66,1.21492,22.294,0.01148,0.61836,0.375,0.53142,0.25939,1.69759,22.0371,0.01855,0.000597845,0.000597845,0.000597845
43,808.501,1.21492,22.294,0.01148,0.61836,0.375,0.53142,0.25939,1.69759,22.0371,0.01855,0.000609914,0.000609914,0.000609914
44,827.882,1.21492,22.294,0.01148,0.61836,0.375,0.53142,0.25939,1.69759,22.0371,0.01855,0.000621874,0.000621874,0.000621874
45,846.653,1.21492,22.294,0.01148,0.61836,0.375,0.53142,0.25939,1.69759,22.0371,0.01855,0.000633723,0.000633723,0.000633723
46,865.153,1.21492,22.294,0.01148,0.61836,0.375,0.53142,0.25939,1.69759,22.0371,0.01855,0.000645463,0.000645463,0.000645463
47,884.002,1.21492,22.294,0.01148,0.61836,0.375,0.53142,0.25939,1.69759,22.0371,0.01855,0.000657092,0.000657092,0.000657092
